1701583
77.29

2020/04/29		110		2921		0		8
2020/04/30		119		3040		0		8
2020/05/01		130		3170		0		8
2020/05/02		114		3284		0		8
2020/05/03		99		3383		0		8
2020/05/04		150		3533		0		8
2020/05/05		187		3720		0		8
2020/05/06		214		3934		0		8
2020/05/07		265		4199		0		8
2020/05/08		245		4444		0		8
2020/05/09		330		4774		0		8
2020/05/10		167		4941		0		8
2020/05/11		295		5236		0		8
2020/05/12		295		5531		1		9
2020/05/13		285		5816		1		10
2020/05/14		382		6198		0		10
2020/05/15		385		6583		2		12
2020/05/16		164		6747		0		12
2020/05/17		209		6956		0		12
2020/05/18		228		7184		0		12
2020/05/19		348		7532		0		12
2020/05/20		356		7888		0		12
2020/05/21		286		8174		0		12
2020/05/22		240		8414		0		12
2020/05/23		388		8802		1		13
2020/05/24		336		9138		1		14
2020/05/25		33		9171		0		14
2020/05/26		195		9366		0		14
2020/05/27		326		9692		1		15
2020/05/28		360		10052		0		15
2020/05/29		397		10449		0		15
2020/05/30		344		10793		2		17
2020/05/31		605		11398		2		19
2020/06/01		473		11871		0		19
2020/06/02		440		12311		0		19
2020/06/03		504		12815		1		20
2020/06/04		481		13296		1		21
2020/06/05		539		13835		1		22
2020/06/06		548		14383		2		24
2020/06/07		380		14763		2		26
2020/06/08		654		15417		1		27
2020/06/09		314		15731		2		29
2020/06/10		469		16200		2		31
2020/06/11		467		16667		3		34
2020/06/12		602		17269		2		36
2020/06/13		444		17713		1		37
2020/06/14		514		18227		5		42
2020/06/15		786		19013		4		46
2020/06/16		540		19553		1		47
2020/06/17		408		19961		2		49
2020/06/18		469		20430		6		55
2020/06/19		486		20916		2		57
2020/06/20		415		21331		3		60
2020/06/21		433		21764		3		63
2020/06/22		643		22407		2		65
2020/06/23		655		23062		2		67
2020/06/24		508		23570		2		69
2020/06/25		511		24081		2		71
2020/06/26		724		24805		2		73
2020/06/27		462		25267		5		78
2020/06/28		438		25705		5		83
2020/06/29		534		26239		1		84
2020/06/30		519		26758		3		87
2020/07/01		656		27414		5		92
2020/07/02		423		27837		2		94
2020/07/03		573		28410		1		95
2020/07/04		447		28857		1		96
2020/07/05		510		29367		1		97
2020/07/06		454		29821		1		98
2020/07/07		500		30321		0		98
2020/07/08		610		30931		0		98
2020/07/09		597		31528		5		103
2020/07/10		511		32039		1		104
2020/07/11		431		32470		0		104
2020/07/12		471		32941		4		108
2020/07/13		535		33476		1		109
2020/07/14		602		34078		2		111
2020/07/15		482		34560		6		117
2020/07/16		524		35084		4		121
2020/07/17		389		35473		3		124
2020/07/18		531		36004		0		124
2020/07/19		418		36422		2		126
2020/07/20		514		36936		2		128
2020/07/21		380		37316		1		129
2020/07/22		321		37637		1		130
2020/07/23		359		37996		4		134
2020/07/24		462		38458		2		136
2020/07/25		289		38747		1		137
2020/07/26		384		39131		3		140
2020/07/27		351		39482		1		141
2020/07/28		439		39921		0		141
2020/07/29		390		40311		3		144
2020/07/30		444		40755		2		146
2020/07/31		227		40982		1		147
2020/08/01		208		41190		0		147
2020/08/02		346		41536		0		147
2020/08/03		299		41835		3		150
2020/08/04		297		42132		1		151
2020/08/05		382		42514		3		154
2020/08/06		375		42889		2		156
2020/08/07		418		43307		3		159
2020/08/08		322		43629		2		161
2020/08/09		382		44011		1		162
2020/08/10		386		44397		1		163
2020/08/11		407		44804		2		165
2020/08/12		460		45264		1		166
2020/08/13		462		45726		1		167
2020/08/14		326		46052		1		168
2020/08/15		378		46430		2		170
2020/08/16		405		46835		0		170
2020/08/17		350		47185		3		173
2020/08/18		396		47581		2		175
2020/08/19		369		47950		3		178
2020/08/20		353		48303		1		179
2020/08/21		358		48661		2		181
2020/08/22		377		49038		2		183
2020/08/23		292		49330		1		184
2020/08/24		389		49719		1		185
2020/08/25		357		50076		1		186
2020/08/26		317		50393		0		186
2020/08/27		363		50756		2		188
2020/08/28		357		51113		1		189
2020/08/29		278		51391		0		189
2020/08/30		183		51574		0		189
2020/08/31		398		51972		1		190
2020/09/01		468		52440		0		190
2020/09/02		367		52807		0		190
2020/09/03		626		53433		0		190
2020/09/04		662		54095		5		195
2020/09/05		676		54771		1		196
2020/09/06		644		55415		3		199
2020/09/07		661		56076		1		200
2020/09/08		702		56778		2		202
2020/09/09		672		57450		1		203
2020/09/10		757		58207		4		207
2020/09/11		632		58839		1		208
2020/09/12		747		59586		3		211
2020/09/13		721		60307		1		212
2020/09/14		658		60965		1		213
2020/09/15		678		61643		0		213
2020/09/16		841		62484		3		216
2020/09/17		705		63189		1		217
2020/09/18		690		63879		3		220
2020/09/19		620		64499		1		221
2020/09/20		540		65039		0		221
2020/09/21		713		65752		3		224
2020/09/22		650		66402		3		227
2020/09/23		612		67014		4		231
2020/09/24		687		67701		0		231
2020/09/25		489		68190		5		236
2020/09/26		585		68775		3		239
2020/09/27		586		69361		3		242
2020/09/28		487		69848		3		245
2020/09/29		574		70422		1		246
2020/09/30		442		70864		5		251
2020/10/01		510		71374		3		254
2020/10/02		429		71803		1		255
2020/10/03		507		72310		3		258
2020/10/04		352		72662		2		260
2020/10/05		454		73116		1		261
2020/10/06		360		73476		1		262
2020/10/07		456		73932		0		262
2020/10/08		490		74422		2		264
2020/10/09		438		74860		7		271
2020/10/10		427		75287		2		273
2020/10/11		327		75614		2		275
2020/10/12		334		75948		5		280
2020/10/13		324		76272		5		285
2020/10/14		349		76621		2		287
2020/10/15		333		76954		2		289
2020/10/16		371		77325		3		292
2020/10/17		246		77571		1		293
2020/10/18		331		77902		7		300
2020/10/19		322		78224		2		302
2020/10/20		309		78533		3		305
2020/10/21		374		78907		3		308
2020/10/22		304		79211		0		308
2020/10/23		363		79574		3		311
2020/10/24		401		79975		1		312
2020/10/25		280		80255		0		312
2020/10/26		278		80533		4		316
2020/10/27		232		80765		0		316
2020/10/28		257		81022		1		317
2020/10/29		240		81262		0		317
2020/10/30		204		81466		2		319
2020/10/31		179		81645		2		321
2020/11/01		278		81923		0		321
2020/11/02		210		82133		1		322
2020/11/03		230		82363		2		324
2020/11/04		261		82624		3		327
2020/11/05		162		82786		1		328
2020/11/06		237		83023		0		328
2020/11/07		241		83264		1		329
2020/11/08		192		83456		0		329
2020/11/09		176		83632		0		329
2020/11/10		179		83811		2		331
2020/11/11		231		84042		1		332
2020/11/12		150		84192		0		332
2020/11/13		157		84349		0		332
2020/11/14		174		84523		1		333
2020/11/15		180		84703		1		334
2020/11/16		179		84882		3		337
2020/11/17		126		85008		0		337
2020/11/18		174		85182		0		337
2020/11/19		135		85317		0		337
2020/11/20		150		85467		1		338
2020/11/21		124		85591		0		338
2020/11/22		114		85705		0		338
2020/11/23		181		85886		1		339
2020/11/24		130		86016		1		340
2020/11/25		169		86185		0		340
2020/11/26		162		86347		1		341
2020/11/27		168		86515		0		341
2020/11/28		130		86645		0		341
2020/11/29		142		86787		0		341
2020/11/30		169		86956		0		341
2020/12/01		181		87137		0		341
2020/12/02		133		87270		0		341
2020/12/03		162		87432		0		341
2020/12/04		168		87600		0		341
2020/12/05		132		87732		0		341
2020/12/06		198		87930		0		341
2020/12/07		181		88111		0		341
2020/12/08		183		88294		2		343
2020/12/09		201		88495		4		347
2020/12/10		137		88632		0		347
2020/12/11		188		88820		0		347
2020/12/12		145		88965		1		348
2020/12/13		178		89143		0		348
2020/12/14		125		89268		0		348
2020/12/15		176		89444		0		348
2020/12/16		156		89600		1		349
2020/12/17		143		89743		0		349
2020/12/18		140		89883		0		349
2020/12/19		179		90062		0		349
2020/12/20		220		90282		0		349
2020/12/21		168		90450		1		350
2020/12/22		184		90634		0		350
2020/12/23		183		90817		0		350
2020/12/24		253		91070		0		350
2020/12/25		234		91304		1		351
2020/12/26		214		91518		0		351
2020/12/27		215		91733		0		351
2020/12/28		202		91935		0		351
2020/12/29		234		92169		0		351
2020/12/30		256		92425		1		352
2020/12/31		250		92675		0		352
2021/01/01		238		92913		0		352
2021/01/02		271		93184		0		352
2021/01/03		294		93478		0		352
2021/01/04		288		93766		0		352
2021/01/05		229		93995		0		352
2021/01/06		289		94284		1		353
2021/01/07		349		94633		0		353
2021/01/08		397		95030		1		354
2021/01/09		287		95317		1		355
2021/01/10		241		95558		1		356
2021/01/11		321		95879		0		356
2021/01/12		316		96195		0		356
2021/01/13		275		96470		0		356
2021/01/14		342		96812		0		356
2021/01/15		208		97020		1		357
2021/01/16		248		97268		1		358
2021/01/17		339		97607		2		360
2021/01/18		333		97940		0		360
2021/01/19		320		98260		2		362
2021/01/20		313		98573		4		366
2021/01/21		305		98878		0		366
2021/01/22		332		99210		0		366
2021/01/23		246		99456		1		367
2021/01/24		361		99817		0		367
2021/01/25		413		100230		2		369
2021/01/26		459		100689		1		370
2021/01/27		427		101116		1		371
2021/01/28		387		101503		1		372
2021/01/29		468		101971		0		372
2021/01/30		655		102626		0		372
2021/01/31		431		103057		3		375
2021/02/01		525		103582		1		376
2021/02/02		657		104239		0		376
2021/02/03		553		104792		0		376
2021/02/04		704		105496		1		377
2021/02/05		702		106198		0		377
2021/02/06		515		106713		2		379
2021/02/07		616		107329		1		380
2021/02/08		719		108048		3		383
2021/02/09		759		108807		4		387
2021/02/10		797		109604		4		391
2021/02/11		812		110416		2		393
2021/02/12		896		111312		2		395
2021/02/13		790		112102		3		398
2021/02/14		640		112742		5		403
2021/02/15		848		113590		3		406
2021/02/16		771		114361		4		410
2021/02/17		696		115057		0		410
2021/02/18		648		115705		4		414
2021/02/19		777		116482		4		418
2021/02/20		752		117234		2		420
2021/02/21		575		117809		3		423
2021/02/22		721		118530		6		429
2021/02/23		675		119205		4		433
2021/02/24		653		119858		4		437
2021/02/25		637		120495		2		439
2021/02/26		632		121127		3		442
2021/02/27		651		121778		2		444
2021/02/28		616		122394		5		449
2021/03/01		645		123039		3		452
2021/03/02		492		123531		1		453
2021/03/03		738		124269		5		458
2021/03/04		588		124857		4		462
2021/03/05		657		125514		6		468
2021/03/06		612		126126		1		469
2021/03/07		476		126602		3		472
2021/03/08		653		127255		1		473
2021/03/09		545		127800		1		474
2021/03/10		628		128428		2		476
2021/03/11		653		129081		2		478
2021/03/12		744		129825		2		480
2021/03/13		579		130404		1		481
2021/03/14		597		131001		3		484
2021/03/15		682		131683		1		485
2021/03/16		686		132369		2		487
2021/03/17		768		133137		2		489
2021/03/18		642		133779		2		491
2021/03/19		731		134510		2		493
2021/03/20		816		135326		5		498
2021/03/21		656		135982		2		500
