2020-03-06	1	0	26545864	59.29
2020-03-07	0	0	26545864	59.29
2020-03-08	1	0	26545864	59.29
2020-03-09	0	0	26545864	59.29
2020-03-10	0	0	26545864	59.29
2020-03-11	0	0	26545864	59.29
2020-03-12	0	0	26545864	59.29
2020-03-13	0	0	26545864	59.29
2020-03-14	0	0	26545864	59.29
2020-03-15	0	0	26545864	59.29
2020-03-16	2	0	26545864	59.29
2020-03-17	6	0	26545864	59.29
2020-03-18	0	0	26545864	59.29
2020-03-19	3	0	26545864	59.29
2020-03-20	7	0	26545864	59.29
2020-03-21	7	0	26545864	59.29
2020-03-22	13	0	26545864	59.29
2020-03-23	16	0	26545864	59.29
2020-03-24	10	0	26545864	59.29
2020-03-25	9	1	26545864	59.29
2020-03-26	0	0	26545864	59.29
2020-03-27	16	1	26545864	59.29
2020-03-28	0	0	26545864	59.29
2020-03-29	48	4	26545864	59.29
2020-03-30	0	0	26545864	59.29
2020-03-31	54	0	26545864	59.29
2020-04-01	40	0	26545864	59.29
2020-04-02	73	1	26545864	59.29
2020-04-03	203	1	26545864	59.29
2020-04-04	46	1	26545864	59.29
2020-04-05	95	0	26545864	59.29
2020-04-06	8	0	26545864	59.29
2020-04-07	0	0	26545864	59.29
2020-04-08	72	1	26545864	59.29
2020-04-09	0	0	26545864	59.29
2020-04-10	90	2	26545864	59.29
2020-04-11	0	0	26545864	59.29
2020-04-12	0	0	26545864	59.29
2020-04-13	0	0	26545864	59.29
2020-04-14	28	2	26545864	59.29
2020-04-15	0	3	26545864	59.29
2020-04-16	148	5	26545864	59.29
2020-04-17	0	0	26545864	59.29
2020-04-18	21	0	26545864	59.29
2020-04-19	0	20	26545864	59.29
2020-04-20	146	0	26545864	59.29
2020-04-21	0	1	26545864	59.29
2020-04-22	0	0	26545864	59.29
2020-04-23	171	0	26545864	59.29
2020-04-24	96	0	26545864	59.29
2020-04-25	88	10	26545864	59.29
2020-04-26	103	3	26545864	59.29
2020-04-27	84	2	26545864	59.29
2020-04-28	0	0	26545864	59.29
2020-04-29	127	3	26545864	59.29
2020-04-30	0	0	26545864	59.29
2020-05-01	0	0	26545864	59.29
2020-05-02	245	3	26545864	59.29
