2020-02-14		1		0		102334403		71.99
2020-02-15		0		0		102334403		71.99
2020-02-16		0		0		102334403		71.99
2020-02-17		0		0		102334403		71.99
2020-02-18		0		0		102334403		71.99
2020-02-19		0		0		102334403		71.99
2020-02-20		0		0		102334403		71.99
2020-02-21		0		0		102334403		71.99
2020-02-22		0		0		102334403		71.99
2020-02-23		0		0		102334403		71.99
2020-02-24		0		0		102334403		71.99
2020-02-25		0		0		102334403		71.99
2020-02-26		0		0		102334403		71.99
2020-02-27		0		0		102334403		71.99
2020-02-28		0		0		102334403		71.99
2020-02-29		0		0		102334403		71.99
2020-03-01		1		0		102334403		71.99
2020-03-02		0		0		102334403		71.99
2020-03-03		0		0		102334403		71.99
2020-03-04		0		0		102334403		71.99
2020-03-05		1		0		102334403		71.99
2020-03-06		12		0		102334403		71.99
2020-03-07		0		0		102334403		71.99
2020-03-08		34		1		102334403		71.99
2020-03-09		6		0		102334403		71.99
2020-03-10		4		0		102334403		71.99
2020-03-11		1		0		102334403		71.99
2020-03-12		7		0		102334403		71.99
2020-03-13		13		1		102334403		71.99
2020-03-14		29		0		102334403		71.99
2020-03-15		1		0		102334403		71.99
2020-03-16		40		0		102334403		71.99
2020-03-17		46		2		102334403		71.99
2020-03-18		0		2		102334403		71.99
2020-03-19		60		0		102334403		71.99
2020-03-20		29		2		102334403		71.99
2020-03-21		9		2		102334403		71.99
2020-03-22		33		4		102334403		71.99
2020-03-23		39		5		102334403		71.99
2020-03-24		36		1		102334403		71.99
2020-03-25		54		1		102334403		71.99
2020-03-26		39		3		102334403		71.99
2020-03-27		41		6		102334403		71.99
2020-03-28		40		6		102334403		71.99
2020-03-29		33		4		102334403		71.99
2020-03-30		47		1		102334403		71.99
2020-03-31		54		5		102334403		71.99
2020-04-01		69		6		102334403		71.99
2020-04-02		86		6		102334403		71.99
2020-04-03		120		8		102334403		71.99
2020-04-04		85		5		102334403		71.99
2020-04-05		103		7		102334403		71.99
2020-04-06		149		7		102334403		71.99
2020-04-07		128		9		102334403		71.99
2020-04-08		110		9		102334403		71.99
2020-04-09		139		15		102334403		71.99
2020-04-10		95		17		102334403		71.99
2020-04-11		145		11		102334403		71.99
2020-04-12		126		13		102334403		71.99
2020-04-13		125		5		102334403		71.99
2020-04-14		160		14		102334403		71.99
2020-04-15		155		5		102334403		71.99
2020-04-16		168		13		102334403		71.99
2020-04-17		171		9		102334403		71.99
2020-04-18		188		19		102334403		71.99
2020-04-19		112		15		102334403		71.99
2020-04-20		189		11		102334403		71.99
2020-04-21		157		14		102334403		71.99
2020-04-22		169		12		102334403		71.99
2020-04-23		232		11		102334403		71.99
2020-04-24		201		7		102334403		71.99
2020-04-25		227		13		102334403		71.99
2020-04-26		215		10		102334403		71.99
2020-04-27		248		20		102334403		71.99
2020-04-28		260		22		102334403		71.99
2020-04-29		226		21		102334403		71.99
2020-04-30		269		12		102334403		71.99
2020-05-01		358		14		102334403		71.99
2020-05-02		298		9		102334403		71.99
2020-05-03		272		14		102334403		71.99
2020-05-04		348		7		102334403		71.99
2020-05-05		388		16		102334403		71.99
2020-05-06		387		17		102334403		71.99
2020-05-07		393		13		102334403		71.99
2020-05-08		495		21		102334403		71.99
2020-05-09		488		11		102334403		71.99
2020-05-10		436		11		102334403		71.99
2020-05-11		346		8		102334403		71.99
2020-05-12		347		11		102334403		71.99
2020-05-13		338		12		102334403		71.99
2020-05-14		398		15		102334403		71.99
