
	2020-06-16		4		0		5540718		81.91
	2020-06-17		5		0		5540718		81.91
	2020-06-18		2		0		5540718		81.91
	2020-06-19		14		0		5540718		81.91
	2020-06-20		9		0		5540718		81.91
	2020-06-21		1		0		5540718		81.91
	2020-06-22		1		1		5540718		81.91
	2020-06-23		11		0		5540718		81.91
	2020-06-24		12		0		5540718		81.91
	2020-06-25		5		0		5540718		81.91
	2020-06-26		19		1		5540718		81.91
	2020-06-27		7		0		5540718		81.91
	2020-06-28		0		0		5540718		81.91
	2020-06-29		11		0		5540718		81.91
	2020-06-30		5		0		5540718		81.91
	2020-07-01		22		0		5540718		81.91
	2020-07-02		5		0		5540718		81.91
	2020-07-03		1		1		5540718		81.91
	2020-07-04		6		0		5540718		81.91
	2020-07-05		5		0		5540718		81.91
	2020-07-06		4		0		5540718		81.91
	2020-07-07		5		0		5540718		81.91
	2020-07-08		3		0		5540718		81.91
	2020-07-09		8		0		5540718		81.91
	2020-07-10		6		0		5540718		81.91
	2020-07-11		12		0		5540718		81.91
	2020-07-12		3		0		5540718		81.91
	2020-07-13		1		0		5540718		81.91
	2020-07-14		6		0		5540718		81.91
	2020-07-15		-5		-1		5540718		81.91
	2020-07-16		-3		0		5540718		81.91
	2020-07-17		8		0		5540718		81.91
	2020-07-18		17		0		5540718		81.91
	2020-07-19		17		0		5540718		81.91
	2020-07-20		5		0		5540718		81.91
	2020-07-21		11		0		5540718		81.91
	2020-07-22		11		0		5540718		81.91
	2020-07-23		10		0		5540718		81.91
	2020-07-24		8		1		5540718		81.91
	2020-07-25		8		0		5540718		81.91
	2020-07-26		5		0		5540718		81.91
	2020-07-27		5		0		5540718		81.91
	2020-07-28		6		0		5540718		81.91
	2020-07-29		10		0		5540718		81.91
	2020-07-30		9		0		5540718		81.91
	2020-07-31		9		0		5540718		81.91
	2020-08-01		11		0		5540718		81.91
	2020-08-02		10		0		5540718		81.91
	2020-08-03		13		0		5540718		81.91
	2020-08-04		17		2		5540718		81.91
	2020-08-05		29		0		5540718		81.91
	2020-08-06		20		0		5540718		81.91
	2020-08-07		22		0		5540718		81.91
	2020-08-08		14		0		5540718		81.91
	2020-08-09		16		0		5540718		81.91
	2020-08-10		17		2		5540718		81.91
	2020-08-11		22		0		5540718		81.91
	2020-08-12		19		0		5540718		81.91
	2020-08-13		41		0		5540718		81.91
	2020-08-14		17		0		5540718		81.91
	2020-08-15		20		0		5540718		81.91
	2020-08-16		11		0		5540718		81.91
	2020-08-17		21		1		5540718		81.91
	2020-08-18		24		0		5540718		81.91
	2020-08-19		29		0		5540718		81.91
	2020-08-20		37		0		5540718		81.91
	2020-08-21		29		0		5540718		81.91
	2020-08-22		35		0		5540718		81.91
	2020-08-23		14		0		5540718		81.91
	2020-08-24		18		1		5540718		81.91
	2020-08-25		43		0		5540718		81.91
	2020-08-26		21		0		5540718		81.91
	2020-08-27		17		0		5540718		81.91
	2020-08-28		23		0		5540718		81.91
	2020-08-29		7		0		5540718		81.91
	2020-08-30		28		0		5540718		81.91
	2020-08-31		9		1		5540718		81.91
	2020-09-01		56		0		5540718		81.91
	2020-09-02		19		0		5540718		81.91
	2020-09-03		39		0		5540718		81.91
	2020-09-04		25		0		5540718		81.91
