2020-04-28	0	0	28435943	72.06																																																						
2020-04-29	2	0	28435943	72.06																																																						
2020-04-30	2	6	28435943	72.06																																																						
2020-05-01	2	-6	28435943	72.06																																																						
2020-05-02	10	0	28435943	72.06																																																						
2020-05-03	12	0	28435943	72.06																																																						
2020-05-04	0	0	28435943	72.06																																																						
2020-05-05	4	0	28435943	72.06																																																						
2020-05-06	18	0	28435943	72.06																																																						
2020-05-07	2	0	28435943	72.06																																																						
2020-05-08	7	0	28435943	72.06																																																						
2020-05-09	14	0	28435943	72.06																																																						
2020-05-10	12	0	28435943	72.06																																																						
2020-05-11	8	0	28435943	72.06																																																						
2020-05-12	1	0	28435943	72.06																																																						
2020-05-13	0	0	28435943	72.06																																																						
2020-05-14	32	0	28435943	72.06																																																						
2020-05-15	4	0	28435943	72.06																																																						
2020-05-16	45	0	28435943	72.06																																																						
2020-05-17	37	0	28435943	72.06																																																						
2020-05-18	77	0	28435943	72.06																																																						
2020-05-19	131	0	28435943	72.06																																																						
2020-05-20	75	0	28435943	72.06																																																						
2020-05-21	58	0	28435943	72.06																																																						
2020-05-22	62	0	28435943	72.06																																																						
2020-05-23	66	0	28435943	72.06																																																						
2020-05-24	111	0	28435943	72.06																																																						
2020-05-25	56	0	28435943	72.06																																																						
2020-05-26	34	1	28435943	72.06																																																						
2020-05-27	34	0	28435943	72.06																																																						
2020-05-28	80	0	28435943	72.06																																																						
2020-05-29	45	3	28435943	72.06																																																						
2020-05-30	89	0	28435943	72.06																																																						
2020-05-31	51	0	28435943	72.06																																																						
2020-06-01	152	3	28435943	72.06																																																						
2020-06-02	157	1	28435943	72.06																																																						
2020-06-03	133	2	28435943	72.06																																																						
2020-06-04	135	0	28435943	72.06																																																						
2020-06-05	58	0	28435943	72.06																																																						
2020-06-06	171	2	28435943	72.06																																																						
2020-06-07	61	0	28435943	72.06																																																						
2020-06-08	96	0	28435943	72.06																																																						
2020-06-09	159	1	28435943	72.06																																																						
2020-06-10	106	0	28435943	72.06																																																						
2020-06-11	76	0	28435943	72.06																																																						
2020-06-12	65	0	28435943	72.06																																																						
2020-06-13	25	1	28435943	72.06																																																						
2020-06-14	74	1	28435943	72.06																																																						
2020-06-15	84	1	28435943	72.06																																																						
2020-06-16	88	1	28435943	72.06																																																						
2020-06-17	236	1	28435943	72.06																																																						
2020-06-18	97	0	28435943	72.06																																																						
2020-06-19	108	2	28435943	72.06																																																						
2020-06-20	198	3	28435943	72.06																																																						
2020-06-21	128	0	28435943	72.06																																																						
2020-06-22	131	2	28435943	72.06																																																						
2020-06-23	139	0	28435943	72.06																																																						
2020-06-24	179	3	28435943	72.06																																																						
2020-06-25	197	1	28435943	72.06																																																						
2020-06-26	216	2	28435943	72.06																																																						
2020-06-27	351	1	28435943	72.06																																																						
2020-06-28	167	2	28435943	72.06																																																						
2020-06-29	233	4	28435943	72.06																																																						
2020-06-30	302	3	28435943	72.06																																																						
2020-07-01	230	3	28435943	72.06																																																						
2020-07-02	211	3	28435943	72.06																																																						
2020-07-03	264	2	28435943	72.06																																																						
2020-07-04	213	3	28435943	72.06																																																						
2020-07-05	419	3	28435943	72.06																																																						
2020-07-06	242	3	28435943	72.06																																																						
2020-07-07	282	3	28435943	72.06																																																						
2020-07-08	315	4	28435943	72.06																																																						
2020-07-09	364	5	28435943	72.06																																																						
2020-07-10	431	3	28435943	72.06																																																						
2020-07-11	375	2	28435943	72.06																																																						
2020-07-12	287	4	28435943	72.06																																																						
2020-07-13	242	4	28435943	72.06																																																						
2020-07-14	303	3	28435943	72.06																																																						
2020-07-15	418	4	28435943	72.06																																																						
2020-07-16	426	4	28435943	72.06																																																						
2020-07-17	337	3	28435943	72.06																																																						
2020-07-18	292	3	28435943	72.06																																																						
2020-07-19	408	2	28435943	72.06																																																						
2020-07-20	443	4	28435943	72.06																																																						
2020-07-21	440	4	28435943	72.06																																																						
2020-07-22	390	4	28435943	72.06																																																						
2020-07-23	449	5	28435943	72.06																																																						
2020-07-24	650	5	28435943	72.06																																																						
2020-07-25	666	4	28435943	72.06																																																						
2020-07-26	534	4	28435943	72.06																																																						
2020-07-27	525	4	28435943	72.06																																																						
2020-07-28	583	5	28435943	72.06																																																						
2020-07-29	587	5	28435943	72.06																																																						
2020-07-30	701	2	28435943	72.06																																																						
2020-07-31	715	6	28435943	72.06																																																						
2020-08-01	869	5	28435943	72.06																																																						
2020-08-02	763	5	28435943	72.06																																																						
2020-08-03	548	6	28435943	72.06																																																						
2020-08-04	684	7	28435943	72.06																																																						
2020-08-05	861	8	28435943	72.06																																																						
2020-08-06	981	7	28435943	72.06																																																						
2020-08-07	886	6	28435943	72.06																																																						
2020-08-08	795	7	28435943	72.06																																																						
2020-08-09	844	8	28435943	72.06																																																						
2020-08-10	995	6	28435943	72.06																																																						
2020-08-11	1138	9	28435943	72.06																																																						
2020-08-12	1150	9	28435943	72.06																																																						
2020-08-13	1281	12	28435943	72.06																																																						
2020-08-14	1012	7	28435943	72.06																																																						
2020-08-15	1226	10	28435943	72.06																																																						
2020-08-16	1148	5	28435943	72.06																																																						
2020-08-17	1047	7	28435943	72.06																																																						
2020-08-18	895	9	28435943	72.06																																																						
2020-08-19	1171	6	28435943	72.06																																																						
2020-08-20	699	8	28435943	72.06																																																						
2020-08-21	652	6	28435943	72.06																																																						
2020-08-22	738	6	28435943	72.06																																																						
2020-08-23	607	6	28435943	72.06																																																						
2020-08-24	774	8	28435943	72.06																																																						
2020-08-25	820	6	28435943	72.06																																																						
2020-08-26	807	8	28435943	72.06																																																						
2020-08-27	933	7	28435943	72.06																																																						
2020-08-28	981	8	28435943	72.06																																																						
2020-08-29	1067	9	28435943	72.06																																																						
2020-08-30	922	6	28435943	72.06																																																						
2020-08-31	860	5	28435943	72.06																																																						
2020-09-01	1028	5	28435943	72.06																																																						
2020-09-02	1127	7	28435943	72.06																																																						
2020-09-03	994	4	28435943	72.06																																																						
2020-09-04	1096	10	28435943	72.06																																																						
2020-09-05	1192	8	28435943	72.06																																																						
2020-09-06	1124	8	28435943	72.06																																																						
2020-09-07	1061	8	28435943	72.06																																																						
2020-09-08	1213	8	28435943	72.06																																																						
2020-09-09	1188	8	28435943	72.06																																																						
2020-09-10	1072	8	28435943	72.06																																																						
2020-09-11	840	8	28435943	72.06																																																						
2020-09-12	967	9	28435943	72.06																																																						
2020-09-13	910	8	28435943	72.06																																																						
2020-09-14	1029	9	28435943	72.06																																																						
2020-09-15	1086	8	28435943	72.06																																																						
2020-09-16	761	9	28435943	72.06																																																						
2020-09-17	868	9	28435943	72.06																																																						
2020-09-18	890	10	28435943	72.06																																																						
2020-09-19	775	9	28435943	72.06																																																						
2020-09-20	707	8	28435943	72.06																																																						
2020-09-21	787	8	28435943	72.06																																																						
2020-09-22	1010	9	28435943	72.06																																																						
2020-09-23	986	10	28435943	72.06																																																						
2020-09-24	967	7	28435943	72.06																																																						
2020-09-25	867	10	28435943	72.06																																																						
2020-09-26	667	9	28435943	72.06																																																						
2020-09-27	751	6	28435943	72.06																																																						
2020-09-28	837	8	28435943	72.06																																																						
2020-09-29	835	7	28435943	72.06																																																						
2020-09-30	759	7	28435943	72.06																																																						
2020-10-01	907	7	28435943	72.06																																																						
2020-10-02	791	8	28435943	72.06																																																						
2020-10-03	826	6	28435943	72.06																																																						
2020-10-04	788	4	28435943	72.06																																																						
2020-10-05	683	5	28435943	72.06																																																						
2020-10-06	679	7	28435943	72.06																																																						
2020-10-07	608	6	28435943	72.06																																																						
2020-10-08	615	7	28435943	72.06																																																						
2020-10-09	677	6	28435943	72.06																																																						
2020-10-10	757	7	28435943	72.06																																																						
2020-10-11	684	6	28435943	72.06																																																						
2020-10-12	619	7	28435943	72.06																																																						
2020-10-13	635	6	28435943	72.06																																																						
2020-10-14	614	4	28435943	72.06																																																						
2020-10-15	464	6	28435943	72.06																																																						
2020-10-16	289	5	28435943	72.06																																																						
2020-10-17	531	6	28435943	72.06																																																						
2020-10-18	347	5	28435943	72.06																																																						
2020-10-19	0	0	28435943	72.06																																																						
2020-10-20	1008	11	28435943	72.06																																																						
2020-10-21	391	6	28435943	72.06																																																						
2020-10-22	381	6	28435943	72.06																																																						
2020-10-23	302	5	28435943	72.06																																																						
2020-10-24	424	6	28435943	72.06																																																						
2020-10-25	423	3	28435943	72.06																																																						
2020-10-26	482	4	28435943	72.06																																																						
2020-10-27	353	3	28435943	72.06																																																						
2020-10-28	476	4	28435943	72.06																																																						
2020-10-29	404	5	28435943	72.06																																																						
2020-10-30	309	4	28435943	72.06																																																						
2020-10-31	424	5	28435943	72.06																																																						
2020-11-01	312	3	28435943	72.06																																																						
2020-11-02	380	5	28435943	72.06																																																						
2020-11-03	395	4	28435943	72.06																																																						
2020-11-04	380	4	28435943	72.06																																																						
2020-11-05	441	5	28435943	72.06																																																						
2020-11-06	384	2	28435943	72.06																																																						
2020-11-07	393	3	28435943	72.06																																																						
2020-11-08	185	2	28435943	72.06																																																						
2020-11-09	266	4	28435943	72.06																																																						
2020-11-10	296	4	28435943	72.06																																																						
2020-11-11	305	4	28435943	72.06																																																						
2020-11-12	390	3	28435943	72.06																																																						
2020-11-13	301	3	28435943	72.06																																																						
2020-11-14	492	4	28435943	72.06																																																						
2020-11-15	419	3	28435943	72.06																																																						
2020-11-16	387	4	28435943	72.06																																																						
2020-11-17	311	3	28435943	72.06																																																						
2020-11-18	300	2	28435943	72.06																																																						
2020-11-19	315	3	28435943	72.06																																																						
2020-11-20	352	3	28435943	72.06																																																						
2020-11-21	418	3	28435943	72.06																																																						
2020-11-22	400	2	28435943	72.06																																																						
2020-11-23	308	2	28435943	72.06																																																						
2020-11-24	355	3	28435943	72.06																																																						
2020-11-25	319	4	28435943	72.06																																																						
2020-11-26	398	4	28435943	72.06																																																						
2020-11-27	309	4	28435943	72.06																																																						
2020-11-28	236	4	28435943	72.06																																																						
2020-11-29	280	2	28435943	72.06																																																						
2020-11-30	354	3	28435943	72.06																																																						
2020-12-01	227	4	28435943	72.06																																																						
2020-12-02	446	4	28435943	72.06																																																						
2020-12-03	481	4	28435943	72.06																																																						
2020-12-04	329	4	28435943	72.06																																																						
2020-12-05	300	3	28435943	72.06																																																						
2020-12-06	265	3	28435943	72.06																																																						
2020-12-07	462	5	28435943	72.06																																																						
2020-12-08	480	4	28435943	72.06																																																						
2020-12-09	468	5	28435943	72.06																																																						
2020-12-10	428	5	28435943	72.06																																																						
2020-12-11	435	6	28435943	72.06																																																						
2020-12-12	462	5	28435943	72.06																																																						
2020-12-13	609	5	28435943	72.06																																																						
2020-12-14	339	6	28435943	72.06																																																						
2020-12-15	355	5	28435943	72.06																																																						
2020-12-16	237	5	28435943	72.06																																																						
2020-12-17	364	5	28435943	72.06																																																						
2020-12-18	314	4	28435943	72.06																																																						
2020-12-19	386	5	28435943	72.06																																																						
2020-12-20	294	4	28435943	72.06																																																						
2020-12-21	438	5	28435943	72.06																																																						
2020-12-22	315	4	28435943	72.06																																																						
2020-12-23	196	5	28435943	72.06																																																						
2020-12-24	221	4	28435943	72.06																																																						
2020-12-25	358	4	28435943	72.06																																																						
2020-12-26	348	3	28435943	72.06																																																						
2020-12-27	365	1	28435943	72.06																																																						
2020-12-28	320	4	28435943	72.06																																																						
2020-12-29	225	3	28435943	72.06																																																						
2020-12-30	260	4	28435943	72.06																																																						
2020-12-31	437	3	28435943	72.06																																																						
2021-01-01	326	2	28435943	72.06																																																						
2021-01-02	199	2	28435943	72.06																																																						
2021-01-03	147	2	28435943	72.06																																																						
2021-01-04	177	4	28435943	72.06																																																						
2021-01-05	255	4	28435943	72.06																																																						
2021-01-06	246	5	28435943	72.06																																																						
2021-01-07	414	5	28435943	72.06																																																						
2021-01-08	345	4	28435943	72.06																																																						
2021-01-09	505	5	28435943	72.06																																																						
2021-01-10	438	0	28435943	72.06																																																						
2021-01-11	373	12	28435943	72.06																																																						
2021-01-12	316	5	28435943	72.06																																																						
2021-01-13	512	6	28435943	72.06																																																						
2021-01-14	604	6	28435943	72.06																																																						
2021-01-15	441	5	28435943	72.06																																																						
2021-01-16	450	6	28435943	72.06																																																						
2021-01-17	497	5	28435943	72.06																																																						
2021-01-18	641	6	28435943	72.06																																																						
2021-01-19	673	4	28435943	72.06																																																						
2021-01-20	574	6	28435943	72.06																																																						
2021-01-21	569	7	28435943	72.06																																																						
2021-01-22	535	7	28435943	72.06																																																						
2021-01-23	450	6	28435943	72.06																																																						
2021-01-24	464	6	28435943	72.06																																																						
2021-01-25	403	6	28435943	72.06																																																						
2021-01-26	413	5	28435943	72.06																																																						
2021-01-27	433	6	28435943	72.06																																																						
2021-01-28	406	6	28435943	72.06																																																						
2021-01-29	412	6	28435943	72.06																																																						
2021-01-30	547	6	28435943	72.06																																																						
2021-01-31	604	6	28435943	72.06																																																						
2021-02-01	419	7	28435943	72.06																																																						
2021-02-02	406	6	28435943	72.06																																																						
2021-02-03	563	7	28435943	72.06																																																						
2021-02-04	460	7	28435943	72.06																																																						
2021-02-05	456	7	28435943	72.06																																																						
2021-02-06	412	5	28435943	72.06																																																						
2021-02-07	473	5	28435943	72.06																																																						
2021-02-08	480	7	28435943	72.06																																																						
2021-02-09	500	7	28435943	72.06																																																						
2021-02-10	380	6	28435943	72.06																																																						
2021-02-11	352	7	28435943	72.06																																																						
2021-02-12	431	7	28435943	72.06																																																						
2021-02-13	484	6	28435943	72.06																																																						
2021-02-14	475	6	28435943	72.06																																																						
2021-02-15	359	6	28435943	72.06																																																						
2021-02-16	350	7	28435943	72.06																																																						
2021-02-17	392	5	28435943	72.06																																																						
2021-02-18	462	6	28435943	72.06																																																						
2021-02-19	333	5	28435943	72.06																																																						
2021-02-20	489	4	28435943	72.06																																																						
2021-02-21	465	4	28435943	72.06																																																						
2021-02-22	477	4	28435943	72.06																																																						
2021-02-23	441	5	28435943	72.06																																																						
2021-02-24	459	6	28435943	72.06																																																						
2021-02-25	426	3	28435943	72.06																																																						
2021-02-26	424	4	28435943	72.06																																																						
2021-02-27	444	3	28435943	72.06																																																						
2021-02-28	377	3	28435943	72.06																																																						
2021-03-01	429	4	28435943	72.06																																																						
2021-03-02	389	5	28435943	72.06																																																						
2021-03-03	449	5	28435943	72.06																																																						
2021-03-04	577	6	28435943	72.06																																																						
2021-03-05	396	7	28435943	72.06																																																						
2021-03-06	529	7	28435943	72.06																																																						
2021-03-07	453	6	28435943	72.06																																																						
2021-03-08	436	7	28435943	72.06																																																						
2021-03-09	547	8	28435943	72.06																																																						
2021-03-10	0	0	28435943	72.06																																																						
2021-03-11	956	16	28435943	72.06																																																						
2021-03-12	509	7	28435943	72.06																																																						
2021-03-13	593	8	28435943	72.06																																																						
2021-03-14	0	0	28435943	72.06																																																						
2021-03-15	1109	14	28435943	72.06																																																						
2021-03-16	540	7	28435943	72.06																																																						
2021-03-17	549	8	28435943	72.06																																																						
2021-03-18	631	8	28435943	72.06																																																						
2021-03-19	937	8	28435943	72.06																																																						
2021-03-20	1161	8	28435943	72.06																																																						
2021-03-21	817	10	28435943	72.06																																																						
